00ZH               20131030                                                                                   
0601ZHH3N       20140101000470100000005000 0300000020000004   
0601ZHH3N       20140101000475100000005000 0300000020000004   
0601ZHH3N       20140101000480100000005000 0300000020000004   
0601ZHH3N       20140101000485100000005000 0300000020000004   
0601ZHH3N       20140101000490100000005000 0300000020000004   
0601ZHH3N       20140101000495100000005000 0300000020000004   
0601ZHH3N       20140101000500100000005000 0300000020000004   
0601ZHH3N       20140101000505100000005000 0300000020000004   
0601ZHH3N       20140101000510100000005000 0300000020000004   
0601ZHH3N       20140101000515100000005000 0300000020000004   
0601ZHH3N       20140101000520100000005000 0300000020000004   
0601ZHH3N       20140101000525100000005000 0300000020000004   
0601ZHH3N       20140101000530100000005000 0300000040000008   
0601ZHH3N       20140101000535100000005000 0300000060000011   
0601ZHH3N       20140101000540100000005000 0300000080000015   
0601ZHH3N       20140101000545100000005000 0300000090000016   
0601ZHH3N       20140101000550100000005000 0300000110000020   
0601ZHH3N       20140101000555100000005000 0300000130000023   
0601ZHH3N       20140101000560100000005000 0300000150000027   
0601ZHH3N       20140101000565100000005000 0300000160000028   
0601ZHH3N       20140101000570100000005000 0300000180000031   
0601ZHH3N       20140101000575100000005000 0300000200000035   
0601ZHH3N       20140101000580100000005000 0300000220000038   
0601ZHH3N       20140101000585100000005000 0300000230000039   
0601ZHH3N       20140101000590100000005000 0300000260000044   
0601ZHH3N       20140101000595100000005000 0300000280000047   
0601ZHH3N       20140101000600100000005000 0300000310000051   
0601ZHH3N       20140101000605100000005000 0300000330000054   
0601ZHH3N       20140101000610100000005000 0300000350000057   
0601ZHH3N       20140101000615100000005000 0300000380000062   
0601ZHH3N       20140101000620100000005000 0300000400000064   
0601ZHH3N       20140101000625100000005000 0300000430000069   
0601ZHH3N       20140101000630100000005000 0300000450000071   
0601ZHH3N       20140101000635100000005000 0300000470000074   
0601ZHH3N       20140101000640100000005000 0300000490000076   
0601ZHH3N       20140101000645100000005000 0300000520000080   
0601ZHH3N       20140101000650100000005000 0300000540000083   
0601ZHH3N       20140101000655100000005000 0300000570000087   
0601ZHH3N       20140101000660100000005000 0300000590000089   
0601ZHH3N       20140101000665100000005000 0300000620000093   
0601ZHH3N       20140101000670100000005000 0300000640000095   
0601ZHH3N       20140101000675100000005000 0300000670000099   
0601ZHH3N       20140101000680100000005000 0300000700000103   
0601ZHH3N       20140101000685100000005000 0300000730000106   
0601ZHH3N       20140101000690100000005000 0300000760000110   
0601ZHH3N       20140101000695100000005000 0300000800000115   
0601ZHH3N       20140101000700100000005000 0300000830000118   
0601ZHH3N       20140101000705100000005000 0300000860000122   
0601ZHH3N       20140101000710100000005000 0300000890000125   
0601ZHH3N       20140101000715100000005000 0300000920000128   
0601ZHH3N       20140101000720100000005000 0300000960000133   
0601ZHH3N       20140101000725100000005000 0300000990000136   
0601ZHH3N       20140101000730100000005000 0300001020000139   
0601ZHH3N       20140101000735100000005000 0300001050000142   
0601ZHH3N       20140101000740100000005000 0300001080000145   
0601ZHH3N       20140101000745100000005000 0300001110000148   
0601ZHH3N       20140101000750100000005000 0300001150000153   
0601ZHH3N       20140101000755100000005000 0300001170000154   
0601ZHH3N       20140101000760100000005000 0300001210000159   
0601ZHH3N       20140101000765100000005000 0300001240000162   
0601ZHH3N       20140101000770100000005000 0300001270000164   
0601ZHH3N       20140101000775100000005000 0300001300000167   
0601ZHH3N       20140101000780100000005000 0300001350000173   
0601ZHH3N       20140101000785100000005000 0300001390000177   
0601ZHH3N       20140101000790100000005000 0300001420000179   
0601ZHH3N       20140101000795100000005000 0300001470000184   
0601ZHH3N       20140101000800100000005000 0300001500000187   
0601ZHH3N       20140101000805100000005000 0300001550000192   
0601ZHH3N       20140101000810100000005000 0300001580000194   
0601ZHH3N       20140101000815100000005000 0300001620000198   
0601ZHH3N       20140101000820100000005000 0300001660000202   
0601ZHH3N       20140101000825100000005000 0300001700000205   
0601ZHH3N       20140101000830100000005000 0300001740000209   
0601ZHH3N       20140101000835100000005000 0300001780000213   
0601ZHH3N       20140101000840100000005000 0300001820000216   
0601ZHH3N       20140101000845100000005000 0300001860000219   
0601ZHH3N       20140101000850100000005000 0300001900000223   
0601ZHH3N       20140101000855100000005000 0300001940000226   
0601ZHH3N       20140101000860100000005000 0300001970000228   
0601ZHH3N       20140101000865100000005000 0300002020000233   
0601ZHH3N       20140101000870100000005000 0300002050000235   
0601ZHH3N       20140101000875100000005000 0300002100000239   
0601ZHH3N       20140101000880100000005000 0300002140000242   
0601ZHH3N       20140101000885100000005000 0300002170000245   
0601ZHH3N       20140101000890100000005000 0300002220000249   
0601ZHH3N       20140101000895100000005000 0300002260000252   
0601ZHH3N       20140101000900100000005000 0300002310000256   
0601ZHH3N       20140101000905100000005000 0300002350000259   
0601ZHH3N       20140101000910100000005000 0300002410000264   
0601ZHH3N       20140101000915100000005000 0300002450000267   
0601ZHH3N       20140101000920100000005000 0300002500000271   
0601ZHH3N       20140101000925100000005000 0300002540000274   
0601ZHH3N       20140101000930100000005000 0300002590000278   
0601ZHH3N       20140101000935100000005000 0300002640000282   
0601ZHH3N       20140101000940100000005000 0300002690000285   
0601ZHH3N       20140101000945100000005000 0300002730000288   
0601ZHH3N       20140101000950100000005000 0300002780000292   
0601ZHH3N       20140101000955100000005000 0300002820000295   
0601ZHH3N       20140101000960100000005000 0300002880000299   
0601ZHH3N       20140101000965100000005000 0300002920000302   
0601ZHH3N       20140101000970100000005000 0300002970000305   
0601ZHH3N       20140101000975100000005000 0300003030000310   
0601ZHH3N       20140101000980100000005000 0300003080000313   
0601ZHH3N       20140101000985100000005000 0300003150000319   
0601ZHH3N       20140101000990100000005000 0300003200000322   
0601ZHH3N       20140101000995100000005000 0300003270000328   
0601ZHH3N       20140101001000100000005000 0300003320000331   
0601ZHH3N       20140101001005100000005000 0300003400000337   
0601ZHH3N       20140101001010100000005000 0300003460000342   
0601ZHH3N       20140101001015100000005000 0300003530000347   
0601ZHH3N       20140101001020100000005000 0300003600000352   
0601ZHH3N       20140101001025100000005000 0300003670000357   
0601ZHH3N       20140101001030100000005000 0300003740000362   
0601ZHH3N       20140101001035100000005000 0300003810000367   
0601ZHH3N       20140101001040100000005000 0300003870000371   
0601ZHH3N       20140101001045100000005000 0300003970000379   
0601ZHH3N       20140101001050100000005000 0300004040000384   
0601ZHH3N       20140101001055100000005000 0300004120000390   
0601ZHH3N       20140101001060100000005000 0300004200000395   
0601ZHH3N       20140101001065100000005000 0300004290000402   
0601ZHH3N       20140101001070100000005000 0300004370000407   
0601ZHH3N       20140101001075100000005000 0300004450000413   
0601ZHH3N       20140101001080100000005000 0300004530000418   
0601ZHH3N       20140101001085100000005000 0300004600000423   
0601ZHH3N       20140101001090100000005000 0300004690000429   
0601ZHH3N       20140101001095100000005000 0300004770000435   
0601ZHH3N       20140101001100100000005000 0300004850000440   
0601ZHH3N       20140101001105100000005000 0300004930000445   
0601ZHH3N       20140101001110100000005000 0300005020000451   
0601ZHH3N       20140101001115100000005000 0300005100000456   
0601ZHH3N       20140101001120100000005000 0300005170000461   
0601ZHH3N       20140101001125100000005000 0300005260000467   
0601ZHH3N       20140101001130100000005000 0300005350000472   
0601ZHH3N       20140101001135100000005000 0300005420000476   
0601ZHH3N       20140101001140100000005000 0300005500000481   
0601ZHH3N       20140101001145100000005000 0300005580000486   
0601ZHH3N       20140101001150100000005000 0300005670000492   
0601ZHH3N       20140101001155100000005000 0300005750000497   
0601ZHH3N       20140101001160100000005000 0300005830000502   
0601ZHH3N       20140101001165100000005000 0300005910000506   
0601ZHH3N       20140101001170100000005000 0300006010000513   
0601ZHH3N       20140101001175100000005000 0300006090000517   
0601ZHH3N       20140101001180100000005000 0300006180000523   
0601ZHH3N       20140101001185100000005000 0300006260000527   
0601ZHH3N       20140101001190100000005000 0300006360000533   
0601ZHH3N       20140101001195100000005000 0300006440000538   
0601ZHH3N       20140101001200100000005000 0300006520000542   
0601ZHH3N       20140101001205100000005000 0300006610000547   
0601ZHH3N       20140101001210100000005000 0300006700000553   
0601ZHH3N       20140101001215100000005000 0300006790000558   
0601ZHH3N       20140101001220100000005000 0300006870000562   
0601ZHH3N       20140101001225100000005000 0300006950000566   
0601ZHH3N       20140101001230100000005000 0300007040000571   
0601ZHH3N       20140101001235100000005000 0300007130000576   
0601ZHH3N       20140101001240100000005000 0300007210000580   
0601ZHH3N       20140101001245100000005000 0300007300000585   
0601ZHH3N       20140101001250100000005000 0300007380000589   
0601ZHH3N       20140101001255100000005000 0300007470000594   
0601ZHH3N       20140101001260100000005000 0300007560000599   
0601ZHH3N       20140101001265100000005000 0300007640000603   
0601ZHH3N       20140101001270100000005000 0300007720000607   
0601ZHH3N       20140101001275100000005000 0300007820000612   
0601ZHH3N       20140101001280100000005000 0300007900000616   
0601ZHH3N       20140101001285100000005000 0300007990000621   
0601ZHH3N       20140101001290100000005000 0300008080000625   
0601ZHH3N       20140101001295100000005000 0300008180000630   
0601ZHH3N       20140101001300100000005000 0300008260000634   
0601ZHH3N       20140101001305100000005000 0300008350000639   
0601ZHH3N       20140101001310100000005000 0300008440000643   
0601ZHH3N       20140101001315100000005000 0300008540000648   
0601ZHH3N       20140101001320100000005000 0300008630000653   
0601ZHH3N       20140101001325100000005000 0300008720000657   
0601ZHH3N       20140101001330100000005000 0300008800000660   
0601ZHH3N       20140101001335100000005000 0300008910000666   
0601ZHH3N       20140101001340100000005000 0300009000000670   
0601ZHH3N       20140101001345100000005000 0300009100000675   
0601ZHH3N       20140101001350100000005000 0300009200000680   
0601ZHH3N       20140101001355100000005000 0300009290000684   
0601ZHH3N       20140101001360100000005000 0300009400000690   
0601ZHH3N       20140101001365100000005000 0300009500000695   
0601ZHH3N       20140101001370100000005000 0300009600000699   
0601ZHH3N       20140101001375100000005000 0300009690000703   
0601ZHH3N       20140101001380100000005000 0300009800000709   
0601ZHH3N       20140101001385100000005000 0300009900000714   
0601ZHH3N       20140101001390100000005000 0300010000000718   
0601ZHH3N       20140101001395100000005000 0300010100000723   
0601ZHH3N       20140101001400100000005000 0300010210000728   
