00GE               20171120                                                                                   
0601GEH5Y       20180101002855005000010000 0500000000002028   
0601GEH5Y       20180101002865005000010000 0500000000002033   
0601GEH5Y       20180101002875005000010000 0500000000002039   
0601GEH5Y       20180101002885005000010000 0500000000002044   
0601GEH5Y       20180101002895005000010000 0500000000002050   
0601GEH5Y       20180101002905005000010000 0500000000002055   
0601GEH5Y       20180101002915005000010000 0500000000002061   
0601GEH5Y       20180101002925005000010000 0500000000002066   
0601GEH5Y       20180101002935005000010000 0500000000002071   
0601GEH5Y       20180101002945005000010000 0500000000002077   
0601GEH5Y       20180101002955005000010000 0500000000002082   
0601GEH5Y       20180101002965005000010000 0500000000002087   
0601GEH5Y       20180101002975005000010000 0500000000002093   
0601GEH5Y       20180101002985005000010000 0500000000002098   
0601GEH5Y       20180101002995005000010000 0500000000002103   
0601GEH5Y       20180101003005005000010000 0500000000002108   
0601GEH5Y       20180101003015005000010000 0500000000002113   
0601GEH5Y       20180101003025005000010000 0500000000002118   
0601GEH5Y       20180101003035005000010000 0500000000002123   
0601GEH5Y       20180101003045005000010000 0500000000002128   
0601GEH5Y       20180101003055005000010000 0500000000002133   
0601GEH5Y       20180101003065005000010000 0500000000002138   
0601GEH5Y       20180101003075005000010000 0500000000002143   
0601GEH5Y       20180101003085005000010000 0500000000002148   
0601GEH5Y       20180101003095005000010000 0500000000002152   
0601GEH5Y       20180101003105005000010000 0500000000002157   
0601GEH5Y       20180101003115005000010000 0500000000002162   
0601GEH5Y       20180101003125005000010000 0500000000002167   
0601GEH5Y       20180101003135005000010000 0500000000002171   
0601GEH5Y       20180101003145005000010000 0500000000002176   
0601GEH5Y       20180101003155005000010000 0500000000002181   
0601GEH5Y       20180101003165005000010000 0500000000002185   
0601GEH5Y       20180101003175005000010000 0500000000002190   
0601GEH5Y       20180101003185005000010000 0500000000002194   
0601GEH5Y       20180101003195005000010000 0500000000002199   
0601GEH5Y       20180101003205005000010000 0500000000002203   
0601GEH5Y       20180101003215005000010000 0500000000002208   
0601GEH5Y       20180101003225005000010000 0500000000002212   
0601GEH5Y       20180101003235005000010000 0500000000002217   
0601GEH5Y       20180101003245005000010000 0500000000002221   
0601GEH5Y       20180101003255005000010000 0500000000002225   
0601GEH5Y       20180101003265005000010000 0500000000002230   
0601GEH5Y       20180101003275005000010000 0500000000002234   
0601GEH5Y       20180101003285005000010000 0500000000002238   
0601GEH5Y       20180101003295005000010000 0500000000002242   
0601GEH5Y       20180101003305005000010000 0500000000002247   
0601GEH5Y       20180101003315005000010000 0500000000002251   
0601GEH5Y       20180101003325005000010000 0500000000002255   
0601GEH5Y       20180101003335005000010000 0500000000002259   
0601GEH5Y       20180101003345005000010000 0500000000002263   
0601GEH5Y       20180101003355005000010000 0500000000002267   
0601GEH5Y       20180101003365005000010000 0500000000002272   
0601GEH5Y       20180101003375005000010000 0500000000002275   
0601GEH5Y       20180101003385005000010000 0500000000002280   
0601GEH5Y       20180101003395005000010000 0500000000002284   
0601GEH5Y       20180101003405005000010000 0500000000002287   
0601GEH5Y       20180101003415005000010000 0500000000002291   
0601GEH5Y       20180101003425005000010000 0500000000002296   
0601GEH5Y       20180101003435005000010000 0500000000002299   
0601GEH5Y       20180101003445005000010000 0500000000002303   
0601GEH5Y       20180101003455005000010000 0500000000002307   
0601GEH5Y       20180101003465005000010000 0500000000002311   
0601GEH5Y       20180101003475005000010000 0500000000002315   
0601GEH5Y       20180101003485005000010000 0500000000002319   
0601GEH5Y       20180101003495005000010000 0500000000002322   
0601GEH5Y       20180101003505005000010000 0500000000002326   
0601GEH5Y       20180101003515005000010000 0500000000002330   
0601GEH5Y       20180101003525005000010000 0500000000002333   
0601GEH5Y       20180101003535005000010000 0500000000002337   
0601GEH5Y       20180101003545005000010000 0500000000002341   
0601GEH5Y       20180101003555005000010000 0500000000002344   
0601GEH5Y       20180101003565005000010000 0500000000002348   
0601GEH5Y       20180101003575005000010000 0500000000002352   
0601GEH5Y       20180101003585005000010000 0500000000002355   
0601GEH5Y       20180101003595005000010000 0500000000002359   
0601GEH5Y       20180101003605005000010000 0500000000002362   
0601GEH5Y       20180101003615005000010000 0500000000002366   
0601GEH5Y       20180101003625005000010000 0500000000002369   
0601GEH5Y       20180101003635005000010000 0500000000002373   
0601GEH5Y       20180101003645005000010000 0500000000002377   
0601GEH5Y       20180101003655005000010000 0500000000002380   
0601GEH5Y       20180101003665005000010000 0500000000002384   
0601GEH5Y       20180101003675005000010000 0500000000002388   
0601GEH5Y       20180101003685005000010000 0500000000002391   
0601GEH5Y       20180101003695005000010000 0500000000002395   
0601GEH5Y       20180101003705005000010000 0500000000002398   
0601GEH5Y       20180101003715005000010000 0500000000002402   
0601GEH5Y       20180101003725005000010000 0500000000002405   
0601GEH5Y       20180101003735005000010000 0500000000002409   
0601GEH5Y       20180101003745005000010000 0500000000002412   
0601GEH5Y       20180101003755005000010000 0500000000002416   
0601GEH5Y       20180101003765005000010000 0500000000002419   
0601GEH5Y       20180101003775005000010000 0500000000002423   
0601GEH5Y       20180101003785005000010000 0500000000002426   
0601GEH5Y       20180101003795005000010000 0500000000002430   
0601GEH5Y       20180101003805005000010000 0500000000002433   
0601GEH5Y       20180101003815005000010000 0500000000002436   
0601GEH5Y       20180101003825005000010000 0500000000002440   
0601GEH5Y       20180101003835005000010000 0500000000002443   
0601GEH5Y       20180101003845005000010000 0500000000002446   
0601GEH5Y       20180101003855005000010000 0500000000002450   
0601GEH5Y       20180101003865005000010000 0500000000002453   
0601GEH5Y       20180101003875005000010000 0500000000002456   
0601GEH5Y       20180101003885005000010000 0500000000002459   
0601GEH5Y       20180101003895005000010000 0500000000002463   
0601GEH5Y       20180101003905005000010000 0500000000002466   
0601GEH5Y       20180101003915005000010000 0500000000002469   
0601GEH5Y       20180101003925005000010000 0500000000002472   
0601GEH5Y       20180101003935005000010000 0500000000002475   
0601GEH5Y       20180101003945005000010000 0500000000002478   
0601GEH5Y       20180101003955005000010000 0500000000002481   
0601GEH5Y       20180101003965005000010000 0500000000002485   
0601GEH5Y       20180101003975005000010000 0500000000002488   
0601GEH5Y       20180101003985005000010000 0500000000002491   
0601GEH5Y       20180101003995005000010000 0500000000002494   
0601GEH5Y       20180101004005005000010000 0500000000002497   
0601GEH5Y       20180101004015005000010000 0500000000002500   
0601GEH5Y       20180101004025005000010000 0500000000002503   
0601GEH5Y       20180101004035005000010000 0500000000002506   
0601GEH5Y       20180101004045005000010000 0500000000002509   
0601GEH5Y       20180101004055005000010000 0500000000002512   
0601GEH5Y       20180101004065005000010000 0500000000002516   
0601GEH5Y       20180101004075005000010000 0500000000002519   
0601GEH5Y       20180101004085005000010000 0500000000002522   
0601GEH5Y       20180101004095005000010000 0500000000002525   
0601GEH5Y       20180101004105005000010000 0500000000002528   
0601GEH5Y       20180101004115005000010000 0500000000002531   
0601GEH5Y       20180101004125005000010000 0500000000002534   
0601GEH5Y       20180101004135005000010000 0500000000002537   
0601GEH5Y       20180101004145005000010000 0500000000002540   
0601GEH5Y       20180101004155005000010000 0500000000002543   
0601GEH5Y       20180101004165005000010000 0500000000002546   
0601GEH5Y       20180101004175005000010000 0500000000002549   
0601GEH5Y       20180101004185005000010000 0500000000002552   
0601GEH5Y       20180101004195005000010000 0500000000002555   
0601GEH5Y       20180101004205005000010000 0500000000002558   
0601GEH5Y       20180101004215005000010000 0500000000002561   
0601GEH5Y       20180101004225005000010000 0500000000002564   
0601GEH5Y       20180101004235005000010000 0500000000002567   
0601GEH5Y       20180101004245005000010000 0500000000002570   
0601GEH5Y       20180101004255005000010000 0500000000002573   
0601GEH5Y       20180101004265005000010000 0500000000002575   
0601GEH5Y       20180101004275005000010000 0500000000002578   
0601GEH5Y       20180101004285005000010000 0500000000002581   
0601GEH5Y       20180101004295005000010000 0500000000002584   
0601GEH5Y       20180101004305005000010000 0500000000002587   
0601GEH5Y       20180101004315005000010000 0500000000002589   
0601GEH5Y       20180101004325005000010000 0500000000002592   
0601GEH5Y       20180101004335005000010000 0500000000002595   
0601GEH5Y       20180101004345005000010000 0500000000002598   
0601GEH5Y       20180101004355005000010000 0500000000002601   
0601GEH5Y       20180101004365005000010000 0500000000002603   
0601GEH5Y       20180101004375005000010000 0500000000002606   
0601GEH5Y       20180101004385005000010000 0500000000002609   
0601GEH5Y       20180101004395005000010000 0500000000002612   
0601GEH5Y       20180101004405005000010000 0500000000002614   
0601GEH5Y       20180101004415005000010000 0500000000002617   
0601GEH5Y       20180101004425005000010000 0500000000002619   
0601GEH5Y       20180101004435005000010000 0500000000002622   
0601GEH5Y       20180101004445005000010000 0500000000002625   
0601GEH5Y       20180101004455005000010000 0500000000002627   
0601GEH5Y       20180101004465005000010000 0500000000002630   
0601GEH5Y       20180101004475005000010000 0500000000002633   
0601GEH5Y       20180101004485005000010000 0500000000002635   
0601GEH5Y       20180101004495005000010000 0500000000002638   
0601GEH5Y       20180101004505005000010000 0500000000002640   
0601GEH5Y       20180101004515005000010000 0500000000002643   
0601GEH5Y       20180101004525005000010000 0500000000002645   
0601GEH5Y       20180101004535005000010000 0500000000002648   
0601GEH5Y       20180101004545005000010000 0500000000002650   
0601GEH5Y       20180101004555005000010000 0500000000002653   
0601GEH5Y       20180101004565005000010000 0500000000002655   
0601GEH5Y       20180101004575005000010000 0500000000002658   
0601GEH5Y       20180101004585005000010000 0500000000002660   
0601GEH5Y       20180101004595005000010000 0500000000002663   
0601GEH5Y       20180101004605005000010000 0500000000002665   
0601GEH5Y       20180101004615005000010000 0500000000002668   
0601GEH5Y       20180101004625005000010000 0500000000002670   
0601GEH5Y       20180101004635005000010000 0500000000002673   
0601GEH5Y       20180101004645005000010000 0500000000002675   
0601GEH5Y       20180101004655005000010000 0500000000002677   
0601GEH5Y       20180101004665005000010000 0500000000002680   
0601GEH5Y       20180101004675005000010000 0500000000002682   
0601GEH5Y       20180101004685005000010000 0500000000002685   
0601GEH5Y       20180101004695005000010000 0500000000002687   
0601GEH5Y       20180101004705005000010000 0500000000002689   
