00AR               20171221                                                                                   
0601ARC8N       20180101001755100000005000 0800024030001367   
0601ARC8N       20180101001760100000005000 0800024170001371   
0601ARC8N       20180101001765100000005000 0800024310001375   
0601ARC8N       20180101001770100000005000 0800024470001380   
0601ARC8N       20180101001775100000005000 0800024600001384   
0601ARC8N       20180101001780100000005000 0800024740001388   
0601ARC8N       20180101001785100000005000 0800024900001393   
0601ARC8N       20180101001790100000005000 0800025030001397   
0601ARC8N       20180101001795100000005000 0800025170001400   
0601ARC8N       20180101001800100000005000 0800025330001405   
0601ARC8N       20180101001805100000005000 0800025470001409   
0601ARC8N       20180101001810100000005000 0800025600001413   
0601ARC8N       20180101001815100000005000 0800025770001418   
0601ARC8N       20180101001820100000005000 0800025900001421   
0601ARC8N       20180101001825100000005000 0800026040001425   
0601ARC8N       20180101001830100000005000 0800026200001430   
0601ARC8N       20180101001835100000005000 0800026340001433   
0601ARC8N       20180101001840100000005000 0800026470001437   
0601ARC8N       20180101001845100000005000 0800026630001442   
0601ARC8N       20180101001850100000005000 0800026770001445   
0601ARC8N       20180101001855100000005000 0800026910001449   
0601ARC8N       20180101001860100000005000 0800027070001453   
0601ARC8N       20180101001865100000005000 0800027210001457   
0601ARC8N       20180101001870100000005000 0800027340001460   
0601ARC8N       20180101001875100000005000 0800027500001465   
0601ARC8N       20180101001880100000005000 0800027640001468   
0601ARC8N       20180101001885100000005000 0800027780001472   
0601ARC8N       20180101001890100000005000 0800027940001476   
0601ARC8N       20180101001895100000005000 0800028080001480   
0601ARC8N       20180101001900100000005000 0800028210001483   
0601ARC8N       20180101001905100000005000 0800028370001487   
0601ARC8N       20180101001910100000005000 0800028510001491   
0601ARC8N       20180101001915100000005000 0800028650001494   
0601ARC8N       20180101001920100000005000 0800028810001499   
0601ARC8N       20180101001925100000005000 0800028950001502   
0601ARC8N       20180101001930100000005000 0800029080001505   
0601ARC8N       20180101001935100000005000 0800029250001509   
0601ARC8N       20180101001940100000005000 0800029380001513   
0601ARC8N       20180101001945100000005000 0800029520001516   
0601ARC8N       20180101001950100000005000 0800029680001520   
0601ARC8N       20180101001955100000005000 0800029820001523   
0601ARC8N       20180101001960100000005000 0800029960001526   
0601ARC8N       20180101001965100000005000 0800030120001531   
0601ARC8N       20180101001970100000005000 0800030260001534   
0601ARC8N       20180101001975100000005000 0800030390001537   
0601ARC8N       20180101001980100000005000 0800030560001541   
0601ARC8N       20180101001985100000005000 0800030690001544   
0601ARC8N       20180101001990100000005000 0800030830001547   
0601ARC8N       20180101001995100000005000 0800030990001552   
0601ARC8N       20180101002000100000005000 0800031130001555   
0601ARC8N       20180101002005100000005000 0800031270001558   
0601ARC8N       20180101002010100000005000 0800031430001562   
0601ARC8N       20180101002015100000005000 0800031570001565   
0601ARC8N       20180101002020100000005000 0800031710001568   
0601ARC8N       20180101002025100000005000 0800031870001572   
0601ARC8N       20180101002030100000005000 0800032010001575   
0601ARC8N       20180101002035100000005000 0800032140001578   
0601ARC8N       20180101002040100000005000 0800032300001582   
0601ARC8N       20180101002045100000005000 0800032440001585   
0601ARC8N       20180101002050100000005000 0800032580001587   
0601ARC8N       20180101002055100000005000 0800032740001591   
0601ARC8N       20180101002060100000005000 0800032880001594   
0601ARC8N       20180101002065100000005000 0800033020001597   
0601ARC8N       20180101002070100000005000 0800033180001601   
0601ARC8N       20180101002075100000005000 0800033320001604   
0601ARC8N       20180101002080100000005000 0800033460001607   
0601ARC8N       20180101002085100000005000 0800033620001610   
0601ARC8N       20180101002090100000005000 0800033760001613   
0601ARC8N       20180101002095100000005000 0800033900001616   
0601ARC8N       20180101002100100000005000 0800034060001620   
0601ARC8N       20180101002105100000005000 0800034200001623   
0601ARC8N       20180101002110100000005000 0800034340001625   
0601ARC8N       20180101002115100000005000 0800034500001629   
0601ARC8N       20180101002120100000005000 0800034640001632   
0601ARC8N       20180101002125100000005000 0800034770001634   
0601ARC8N       20180101002130100000005000 0800034940001638   
0601ARC8N       20180101002135100000005000 0800035070001641   
0601ARC8N       20180101002140100000005000 0800035210001644   
0601ARC8N       20180101002145100000005000 0800035370001647   
0601ARC8N       20180101002150100000005000 0800035510001650   
0601ARC8N       20180101002155100000005000 0800035650001652   
0601ARC8N       20180101002160100000005000 0800035810001656   
0601ARC8N       20180101002165100000005000 0800035950001659   
0601ARC8N       20180101002170100000005000 0800036090001661   
0601ARC8N       20180101002175100000005000 0800036250001665   
0601ARC8N       20180101002180100000005000 0800036390001667   
0601ARC8N       20180101002185100000005000 0800036530001670   
0601ARC8N       20180101002190100000005000 0800036690001674   
0601ARC8N       20180101002195100000005000 0800036830001676   
0601ARC8N       20180101002200100000005000 0800036970001679   
0601ARC8N       20180101002205100000005000 0800037130001682   
0601ARC8N       20180101002210100000005000 0800037270001685   
0601ARC8N       20180101002215100000005000 0800037410001687   
0601ARC8N       20180101002220100000005000 0800037570001691   
0601ARC8N       20180101002225100000005000 0800037710001693   
0601ARC8N       20180101002230100000005000 0800037850001695   
0601ARC8N       20180101002235100000005000 0800038010001699   
0601ARC8N       20180101002240100000005000 0800038150001701   
0601ARC8N       20180101002245100000005000 0800038290001704   
0601ARC8N       20180101002250100000005000 0800038450001707   
0601ARC8N       20180101002255100000005000 0800038590001710   
0601ARC8N       20180101002260100000005000 0800038730001712   
0601ARC8N       20180101002265100000005000 0800038890001715   
0601ARC8N       20180101002270100000005000 0800039030001718   
0601ARC8N       20180101002275100000005000 0800039170001720   
0601ARC8N       20180101002280100000005000 0800039330001723   
0601ARC8N       20180101002285100000005000 0800039470001726   
0601ARC8N       20180101002290100000005000 0800039610001728   
0601ARC8N       20180101002295100000005000 0800039770001731   
0601ARC8N       20180101002300100000005000 0800039910001734   
0601ARC8N       20180101002305100000005000 0800040050001736   
0601ARC8N       20180101002310100000005000 0800040220001739   
0601ARC8N       20180101002315100000005000 0800040360001741   
0601ARC8N       20180101002320100000005000 0800040490001744   
0601ARC8N       20180101002325100000005000 0800040660001747   
0601ARC8N       20180101002330100000005000 0800040800001749   
0601ARC8N       20180101002335100000005000 0800040940001751   
0601ARC8N       20180101002340100000005000 0800041100001754   
0601ARC8N       20180101002345100000005000 0800041240001757   
0601ARC8N       20180101002350100000005000 0800041380001759   
0601ARC8N       20180101002355100000005000 0800041540001762   
0601ARC8N       20180101002360100000005000 0800041680001764   
0601ARC8N       20180101002365100000005000 0800041820001766   
0601ARC8N       20180101002370100000005000 0800041970001769   
0601ARC8N       20180101002375100000005000 0800042120001772   
0601ARC8N       20180101002380100000005000 0800042260001774   
0601ARC8N       20180101002385100000005000 0800042410001776   
0601ARC8N       20180101002390100000005000 0800042560001779   
0601ARC8N       20180101002395100000005000 0800042700001781   
0601ARC8N       20180101002400100000005000 0800042850001784   
0601ARC8N       20180101002405100000005000 0800043000001786   
0601ARC8N       20180101002410100000005000 0800043140001788   
0601ARC8N       20180101002415100000005000 0800043290001791   
0601ARC8N       20180101002420100000005000 0800043450001793   
0601ARC8N       20180101002425100000005000 0800043590001795   
0601ARC8N       20180101002430100000005000 0800043730001798   
0601ARC8N       20180101002435100000005000 0800043890001800   
0601ARC8N       20180101002440100000005000 0800044030001803   
0601ARC8N       20180101002445100000005000 0800044170001805   
0601ARC8N       20180101002450100000005000 0800044330001808   
0601ARC8N       20180101002455100000005000 0800044470001810   
0601ARC8N       20180101002460100000005000 0800044620001812   
0601ARC8N       20180101002465100000005000 0800044770001814   
0601ARC8N       20180101002470100000005000 0800044910001816   
0601ARC8N       20180101002475100000005000 0800045060001819   
0601ARC8N       20180101002480100000005000 0800045210001821   
0601ARC8N       20180101002485100000005000 0800045350001823   
0601ARC8N       20180101002490100000005000 0800045500001826   
0601ARC8N       20180101002495100000005000 0800045660001828   
0601ARC8N       20180101002500100000500000 0800053110001931   
0601ARC8N       20180101003000100000500000 0800067950002091   
0601ARC8N       20180101003500100000500000 0800082840002209   
0601ARC8N       20180101004000100000500000 0800097120002285   
0601ARC8N       20180101004500100000500000 0800111140002340   
0601ARC9N       20180101000000100000115000 0900000030000026   
0601ARC9N       20180101000115100000005000 0900000030000026   
0601ARC9N       20180101000120100000005000 0900000030000024   
0601ARC9N       20180101000125100000005000 0900000030000024   
0601ARC9N       20180101000130100000005000 0900000030000023   
0601ARC9N       20180101000135100000005000 0900000030000022   
0601ARC9N       20180101000140100000005000 0900000030000021   
0601ARC9N       20180101000145100000005000 0900000030000020   
0601ARC9N       20180101000150100000005000 0900000030000020   
0601ARC9N       20180101000155100000005000 0900000030000019   
0601ARC9N       20180101000160100000005000 0900000030000018   
0601ARC9N       20180101000165100000005000 0900000030000018   
0601ARC9N       20180101000170100000005000 0900000030000017   
