00GE               20161120                                                                                   
0601GEB0Y       20170101001945005000005000 0000000000002144   
0601GEB0Y       20170101001950005000005000 0000000000002148   
0601GEB0Y       20170101001955005000005000 0000000000002151   
0601GEB0Y       20170101001960005000005000 0000000000002155   
0601GEB0Y       20170101001965005000010000 0000000000002160   
0601GEB0Y       20170101001975005000010000 0000000000002167   
0601GEB0Y       20170101001985005000010000 0000000000002175   
0601GEB0Y       20170101001995005000010000 0000000000002181   
0601GEB0Y       20170101002005005000010000 0000000000002188   
0601GEB0Y       20170101002015005000010000 0000000000002195   
0601GEB0Y       20170101002025005000010000 0000000000002202   
0601GEB0Y       20170101002035005000010000 0000000000002208   
0601GEB0Y       20170101002045005000010000 0000000000002215   
0601GEB0Y       20170101002055005000010000 0000000000002221   
0601GEB0Y       20170101002065005000010000 0000000000002228   
0601GEB0Y       20170101002075005000010000 0000000000002235   
0601GEB0Y       20170101002085005000010000 0000000000002241   
0601GEB0Y       20170101002095005000010000 0000000000002247   
0601GEB0Y       20170101002105005000010000 0000000000002253   
0601GEB0Y       20170101002115005000010000 0000000000002259   
0601GEB0Y       20170101002125005000010000 0000000000002266   
0601GEB0Y       20170101002135005000010000 0000000000002272   
0601GEB0Y       20170101002145005000010000 0000000000002277   
0601GEB0Y       20170101002155005000010000 0000000000002283   
0601GEB0Y       20170101002165005000010000 0000000000002290   
0601GEB0Y       20170101002175005000010000 0000000000002295   
0601GEB0Y       20170101002185005000010000 0000000000002301   
0601GEB0Y       20170101002195005000010000 0000000000002307   
0601GEB0Y       20170101002205005000010000 0000000000002312   
0601GEB0Y       20170101002215005000010000 0000000000002318   
0601GEB0Y       20170101002225005000010000 0000000000002324   
0601GEB0Y       20170101002235005000010000 0000000000002329   
0601GEB0Y       20170101002245005000010000 0000000000002335   
0601GEB0Y       20170101002255005000010000 0000000000002340   
0601GEB0Y       20170101002265005000010000 0000000000002345   
0601GEB0Y       20170101002275005000010000 0000000000002351   
0601GEB0Y       20170101002285005000010000 0000000000002356   
0601GEB0Y       20170101002295005000010000 0000000000002361   
0601GEB0Y       20170101002305005000010000 0000000000002366   
0601GEB0Y       20170101002315005000010000 0000000000002371   
0601GEB0Y       20170101002325005000010000 0000000000002376   
0601GEB0Y       20170101002335005000010000 0000000000002382   
0601GEB0Y       20170101002345005000010000 0000000000002386   
0601GEB0Y       20170101002355005000010000 0000000000002392   
0601GEB0Y       20170101002365005000010000 0000000000002397   
0601GEB0Y       20170101002375005000010000 0000000000002402   
0601GEB0Y       20170101002385005000010000 0000000000002407   
0601GEB0Y       20170101002395005000010000 0000000000002412   
0601GEB0Y       20170101002405005000010000 0000000000002417   
0601GEB0Y       20170101002415005000010000 0000000000002422   
0601GEB0Y       20170101002425005000010000 0000000000002427   
0601GEB0Y       20170101002435005000010000 0000000000002432   
0601GEB0Y       20170101002445005000010000 0000000000002437   
0601GEB0Y       20170101002455005000010000 0000000000002442   
0601GEB0Y       20170101002465005000010000 0000000000002447   
0601GEB0Y       20170101002475005000010000 0000000000002452   
0601GEB0Y       20170101002485005000010000 0000000000002457   
0601GEB0Y       20170101002495005000010000 0000000000002461   
0601GEB0Y       20170101002505005000010000 0000000000002466   
0601GEB0Y       20170101002515005000010000 0000000000002471   
0601GEB0Y       20170101002525005000010000 0000000000002475   
0601GEB0Y       20170101002535005000010000 0000000000002480   
0601GEB0Y       20170101002545005000010000 0000000000002484   
0601GEB0Y       20170101002555005000010000 0000000000002489   
0601GEB0Y       20170101002565005000010000 0000000000002493   
0601GEB0Y       20170101002575005000010000 0000000000002498   
0601GEB0Y       20170101002585005000010000 0000000000002502   
0601GEB0Y       20170101002595005000010000 0000000000002506   
0601GEB0Y       20170101002605005000010000 0000000000002511   
0601GEB0Y       20170101002615005000010000 0000000000002515   
0601GEB0Y       20170101002625005000010000 0000000000002519   
0601GEB0Y       20170101002635005000010000 0000000000002524   
0601GEB0Y       20170101002645005000010000 0000000000002528   
0601GEB0Y       20170101002655005000010000 0000000000002532   
0601GEB0Y       20170101002665005000010000 0000000000002536   
0601GEB0Y       20170101002675005000010000 0000000000002540   
0601GEB0Y       20170101002685005000010000 0000000000002544   
0601GEB0Y       20170101002695005000010000 0000000000002548   
0601GEB0Y       20170101002705005000010000 0000000000002552   
0601GEB0Y       20170101002715005000010000 0000000000002556   
0601GEB0Y       20170101002725005000010000 0000000000002560   
0601GEB0Y       20170101002735005000010000 0000000000002564   
0601GEB0Y       20170101002745005000010000 0000000000002568   
0601GEB0Y       20170101002755005000010000 0000000000002572   
0601GEB0Y       20170101002765005000010000 0000000000002576   
0601GEB0Y       20170101002775005000010000 0000000000002580   
0601GEB0Y       20170101002785005000010000 0000000000002584   
0601GEB0Y       20170101002795005000010000 0000000000002587   
0601GEB0Y       20170101002805005000010000 0000000000002591   
0601GEB0Y       20170101002815005000010000 0000000000002594   
0601GEB0Y       20170101002825005000010000 0000000000002598   
0601GEB0Y       20170101002835005000010000 0000000000002602   
0601GEB0Y       20170101002845005000010000 0000000000002605   
0601GEB0Y       20170101002855005000010000 0000000000002609   
0601GEB0Y       20170101002865005000010000 0000000000002613   
0601GEB0Y       20170101002875005000010000 0000000000002616   
0601GEB0Y       20170101002885005000010000 0000000000002620   
0601GEB0Y       20170101002895005000010000 0000000000002623   
0601GEB0Y       20170101002905005000010000 0000000000002627   
0601GEB0Y       20170101002915005000010000 0000000000002630   
0601GEB0Y       20170101002925005000010000 0000000000002634   
0601GEB0Y       20170101002935005000010000 0000000000002637   
0601GEB0Y       20170101002945005000010000 0000000000002640   
0601GEB0Y       20170101002955005000010000 0000000000002644   
0601GEB0Y       20170101002965005000010000 0000000000002647   
0601GEB0Y       20170101002975005000010000 0000000000002651   
0601GEB0Y       20170101002985005000010000 0000000000002654   
0601GEB0Y       20170101002995005000010000 0000000000002657   
0601GEB0Y       20170101003005005000010000 0000000000002660   
0601GEB0Y       20170101003015005000010000 0000000000002664   
0601GEB0Y       20170101003025005000010000 0000000000002667   
0601GEB0Y       20170101003035005000010000 0000000000002670   
0601GEB0Y       20170101003045005000010000 0000000000002673   
0601GEB0Y       20170101003055005000010000 0000000000002676   
0601GEB0Y       20170101003065005000010000 0000000000002679   
0601GEB0Y       20170101003075005000010000 0000000000002683   
0601GEB0Y       20170101003085005000010000 0000000000002686   
0601GEB0Y       20170101003095005000010000 0000000000002689   
0601GEB0Y       20170101003105005000010000 0000000000002692   
0601GEB0Y       20170101003115005000010000 0000000000002695   
0601GEB0Y       20170101003125005000010000 0000000000002698   
0601GEB0Y       20170101003135005000010000 0000000000002701   
0601GEB0Y       20170101003145005000010000 0000000000002704   
0601GEB0Y       20170101003155005000010000 0000000000002707   
0601GEB0Y       20170101003165005000010000 0000000000002711   
0601GEB0Y       20170101003175005000010000 0000000000002714   
0601GEB0Y       20170101003185005000010000 0000000000002717   
0601GEB0Y       20170101003195005000010000 0000000000002720   
0601GEB0Y       20170101003205005000010000 0000000000002723   
0601GEB0Y       20170101003215005000010000 0000000000002726   
0601GEB0Y       20170101003225005000010000 0000000000002729   
0601GEB0Y       20170101003235005000010000 0000000000002732   
0601GEB0Y       20170101003245005000010000 0000000000002735   
0601GEB0Y       20170101003255005000010000 0000000000002738   
0601GEB0Y       20170101003265005000010000 0000000000002741   
0601GEB0Y       20170101003275005000010000 0000000000002744   
0601GEB0Y       20170101003285005000010000 0000000000002747   
0601GEB0Y       20170101003295005000010000 0000000000002750   
0601GEB0Y       20170101003305005000010000 0000000000002753   
0601GEB0Y       20170101003315005000010000 0000000000002756   
0601GEB0Y       20170101003325005000010000 0000000000002759   
0601GEB0Y       20170101003335005000010000 0000000000002762   
0601GEB0Y       20170101003345005000010000 0000000000002764   
0601GEB0Y       20170101003355005000010000 0000000000002767   
0601GEB0Y       20170101003365005000010000 0000000000002770   
0601GEB0Y       20170101003375005000010000 0000000000002773   
0601GEB0Y       20170101003385005000010000 0000000000002776   
0601GEB0Y       20170101003395005000010000 0000000000002778   
0601GEB0Y       20170101003405005000010000 0000000000002781   
0601GEB0Y       20170101003415005000010000 0000000000002784   
0601GEB0Y       20170101003425005000010000 0000000000002787   
0601GEB0Y       20170101003435005000010000 0000000000002789   
0601GEB0Y       20170101003445005000010000 0000000000002792   
0601GEB0Y       20170101003455005000010000 0000000000002795   
0601GEB0Y       20170101003465005000010000 0000000000002797   
0601GEB0Y       20170101003475005000010000 0000000000002800   
0601GEB0Y       20170101003485005000010000 0000000000002803   
0601GEB0Y       20170101003495005000010000 0000000000002805   
0601GEB0Y       20170101003505005000010000 0000000000002808   
0601GEB0Y       20170101003515005000010000 0000000000002810   
0601GEB0Y       20170101003525005000010000 0000000000002813   
0601GEB0Y       20170101003535005000010000 0000000000002816   
0601GEB0Y       20170101003545005000010000 0000000000002818   
0601GEB0Y       20170101003555005000010000 0000000000002821   
0601GEB0Y       20170101003565005000010000 0000000000002824   
0601GEB0Y       20170101003575005000010000 0000000000002827   
0601GEB0Y       20170101003585005000010000 0000000000002829   
0601GEB0Y       20170101003595005000010000 0000000000002832   
0601GEB0Y       20170101003605005000010000 0000000000002835   
0601GEB0Y       20170101003615005000010000 0000000000002837   
0601GEB0Y       20170101003625005000010000 0000000000002840   
0601GEB0Y       20170101003635005000010000 0000000000002843   
0601GEB0Y       20170101003645005000010000 0000000000002845   
0601GEB0Y       20170101003655005000010000 0000000000002848   
0601GEB0Y       20170101003665005000010000 0000000000002850   
0601GEB0Y       20170101003675005000010000 0000000000002853   
0601GEB0Y       20170101003685005000010000 0000000000002855   
0601GEB0Y       20170101003695005000010000 0000000000002858   
0601GEB0Y       20170101003705005000010000 0000000000002860   
