00VD               20160830                                                                                   
0601VDC5N       20170101008500100000050000 0500000000003637   
0601VDC5N       20170101008550100000050000 0500000000003642   
0601VDC5N       20170101008600100000050000 0500000000003645   
0601VDC5N       20170101008650100000050000 0500000000003649   
0601VDC5N       20170101008700100000050000 0500000000003652   
0601VDC5N       20170101008750100000050000 0500000000003656   
0601VDC5N       20170101008800100000050000 0500000000003659   
0601VDC5N       20170101008850100000050000 0500000000003663   
0601VDC5N       20170101008900100000050000 0500000000003666   
0601VDC5N       20170101008950100000050000 0500000000003669   
0601VDC5N       20170101009000100000050000 0500000000003672   
0601VDC5N       20170101009050100000050000 0500000000003676   
0601VDC5N       20170101009100100000050000 0500000000003679   
0601VDC5N       20170101009150100000050000 0500000000003682   
0601VDC5N       20170101009200100000050000 0500000000003686   
0601VDC5N       20170101009250100000050000 0500000000003689   
0601VDC5N       20170101009300100000050000 0500000000003691   
0601VDC5N       20170101009350100000050000 0500000000003694   
0601VDC5N       20170101009400100000050000 0500000000003697   
0601VDC5N       20170101009450100000050000 0500000000003701   
0601VDC5N       20170101009500100000050000 0500000000003703   
0601VDC5N       20170101009550100000050000 0500000000003706   
0601VDC5N       20170101009600100000050000 0500000000003709   
0601VDC5N       20170101009650100000050000 0500000000003712   
0601VDC5N       20170101009700100000050000 0500000000003715   
0601VDC5N       20170101009750100000050000 0500000000003717   
0601VDC5N       20170101009800100000050000 0500000000003720   
0601VDC5N       20170101009850100000050000 0500000000003723   
0601VDC5N       20170101009900100000050000 0500000000003726   
0601VDC5N       20170101009950100000050000 0500000000003728   
0601VDC5N       20170101010000100040000000 0500000000003729   
0601VDC6N       20170101000000100000340000 0600000000000000   
0601VDC6N       20170101000340100000005000 0600000000000009   
0601VDC6N       20170101000345100000005000 0600000000000013   
0601VDC6N       20170101000350100000005000 0600000000000017   
0601VDC6N       20170101000355100000005000 0600000000000021   
0601VDC6N       20170101000360100000005000 0600000000000029   
0601VDC6N       20170101000365100000005000 0600000000000037   
0601VDC6N       20170101000370100000005000 0600000000000045   
0601VDC6N       20170101000375100000005000 0600000000000052   
0601VDC6N       20170101000380100000005000 0600000000000059   
0601VDC6N       20170101000385100000005000 0600000000000071   
0601VDC6N       20170101000390100000005000 0600000000000082   
0601VDC6N       20170101000395100000005000 0600000000000092   
0601VDC6N       20170101000400100000005000 0600000000000101   
0601VDC6N       20170101000405100000005000 0600000000000114   
0601VDC6N       20170101000410100000005000 0600000000000125   
0601VDC6N       20170101000415100000005000 0600000000000139   
0601VDC6N       20170101000420100000005000 0600000000000150   
0601VDC6N       20170101000425100000005000 0600000000000164   
0601VDC6N       20170101000430100000005000 0600000000000176   
0601VDC6N       20170101000435100000005000 0600000000000186   
0601VDC6N       20170101000440100000005000 0600000000000200   
0601VDC6N       20170101000445100000005000 0600000000000210   
0601VDC6N       20170101000450100000005000 0600000000000221   
0601VDC6N       20170101000455100000005000 0600000000000234   
0601VDC6N       20170101000460100000005000 0600000000000249   
0601VDC6N       20170101000465100000005000 0600000000000262   
0601VDC6N       20170101000470100000005000 0600000000000275   
0601VDC6N       20170101000475100000005000 0600000000000287   
0601VDC6N       20170101000480100000005000 0600000000000299   
0601VDC6N       20170101000485100000005000 0600000000000313   
0601VDC6N       20170101000490100000005000 0600000000000325   
0601VDC6N       20170101000495100000005000 0600000000000336   
0601VDC6N       20170101000500100000005000 0600000000000348   
0601VDC6N       20170101000505100000005000 0600000000000362   
0601VDC6N       20170101000510100000005000 0600000000000375   
0601VDC6N       20170101000515100000005000 0600000000000388   
0601VDC6N       20170101000520100000005000 0600000000000404   
0601VDC6N       20170101000525100000005000 0600000000000415   
0601VDC6N       20170101000530100000005000 0600000000000430   
0601VDC6N       20170101000535100000005000 0600000000000441   
0601VDC6N       20170101000540100000005000 0600000000000455   
0601VDC6N       20170101000545100000005000 0600000000000462   
0601VDC6N       20170101000550100000005000 0600000000000470   
0601VDC6N       20170101000555100000005000 0600000000000478   
0601VDC6N       20170101000560100000005000 0600000000000484   
0601VDC6N       20170101000565100000005000 0600000000000493   
0601VDC6N       20170101000570100000005000 0600000000000499   
0601VDC6N       20170101000575100000005000 0600000000000509   
0601VDC6N       20170101000580100000005000 0600000000000516   
0601VDC6N       20170101000585100000005000 0600000000000524   
0601VDC6N       20170101000590100000005000 0600000000000530   
0601VDC6N       20170101000595100000005000 0600000000000540   
0601VDC6N       20170101000600100000005000 0600000000000548   
0601VDC6N       20170101000605100000005000 0600000000000554   
0601VDC6N       20170101000610100000005000 0600000000000563   
0601VDC6N       20170101000615100000005000 0600000000000571   
0601VDC6N       20170101000620100000005000 0600000000000578   
0601VDC6N       20170101000625100000005000 0600000000000586   
0601VDC6N       20170101000630100000005000 0600000000000591   
0601VDC6N       20170101000635100000005000 0600000000000599   
0601VDC6N       20170101000640100000005000 0600000000000605   
0601VDC6N       20170101000645100000005000 0600000000000613   
0601VDC6N       20170101000650100000005000 0600000000000620   
0601VDC6N       20170101000655100000005000 0600000000000625   
0601VDC6N       20170101000660100000005000 0600000000000634   
0601VDC6N       20170101000665100000005000 0600000000000639   
0601VDC6N       20170101000670100000005000 0600000000000646   
0601VDC6N       20170101000675100000005000 0600000000000652   
0601VDC6N       20170101000680100000005000 0600000000000659   
0601VDC6N       20170101000685100000005000 0600000000000663   
0601VDC6N       20170101000690100000005000 0600000000000671   
0601VDC6N       20170101000695100000005000 0600000000000678   
0601VDC6N       20170101000700100000005000 0600000000000682   
0601VDC6N       20170101000705100000005000 0600000000000689   
0601VDC6N       20170101000710100000005000 0600000000000695   
0601VDC6N       20170101000715100000005000 0600000000000701   
0601VDC6N       20170101000720100000005000 0600000000000705   
0601VDC6N       20170101000725100000005000 0600000000000711   
0601VDC6N       20170101000730100000005000 0600000000000719   
0601VDC6N       20170101000735100000005000 0600000000000723   
0601VDC6N       20170101000740100000005000 0600000000000729   
0601VDC6N       20170101000745100000005000 0600000000000736   
0601VDC6N       20170101000750100000005000 0600000000000740   
0601VDC6N       20170101000755100000005000 0600000000000747   
0601VDC6N       20170101000760100000005000 0600000000000751   
0601VDC6N       20170101000765100000005000 0600000000000757   
0601VDC6N       20170101000770100000005000 0600000000000761   
0601VDC6N       20170101000775100000005000 0600000000000767   
0601VDC6N       20170101000780100000005000 0600000000000771   
0601VDC6N       20170101000785100000005000 0600000000000777   
0601VDC6N       20170101000790100000005000 0600000000000782   
0601VDC6N       20170101000795100000005000 0600000000000787   
0601VDC6N       20170101000800100000005000 0600000000000792   
0601VDC6N       20170101000805100000005000 0600000000000796   
0601VDC6N       20170101000810100000005000 0600000000000802   
0601VDC6N       20170101000815100000005000 0600000000000806   
0601VDC6N       20170101000820100000005000 0600000000000812   
0601VDC6N       20170101000825100000005000 0600000000000819   
0601VDC6N       20170101000830100000005000 0600000000000824   
0601VDC6N       20170101000835100000005000 0600000000000827   
0601VDC6N       20170101000840100000005000 0600000000000830   
0601VDC6N       20170101000845100000005000 0600000000000832   
0601VDC6N       20170101000850100000005000 0600000000000835   
0601VDC6N       20170101000855100000005000 0600000000000838   
0601VDC6N       20170101000860100000005000 0600000000000843   
0601VDC6N       20170101000865100000005000 0600000000000846   
0601VDC6N       20170101000870100000005000 0600000000000850   
0601VDC6N       20170101000875100000005000 0600000000000853   
0601VDC6N       20170101000880100000005000 0600000000000855   
0601VDC6N       20170101000885100000005000 0600000000000858   
0601VDC6N       20170101000890100000005000 0600000000000862   
0601VDC6N       20170101000895100000005000 0600000000000865   
0601VDC6N       20170101000900100000005000 0600000000000867   
0601VDC6N       20170101000905100000005000 0600000000000872   
0601VDC6N       20170101000910100000005000 0600000000000874   
0601VDC6N       20170101000915100000005000 0600000000000877   
0601VDC6N       20170101000920100000005000 0600000000000879   
0601VDC6N       20170101000925100000005000 0600000000000882   
0601VDC6N       20170101000930100000005000 0600000000000886   
0601VDC6N       20170101000935100000005000 0600000000000889   
0601VDC6N       20170101000940100000005000 0600000000000893   
0601VDC6N       20170101000945100000005000 0600000000000897   
0601VDC6N       20170101000950100000005000 0600000000000903   
0601VDC6N       20170101000955100000005000 0600000000000908   
0601VDC6N       20170101000960100000005000 0600000000000911   
0601VDC6N       20170101000965100000005000 0600000000000915   
0601VDC6N       20170101000970100000005000 0600000000000919   
0601VDC6N       20170101000975100000005000 0600000000000922   
0601VDC6N       20170101000980100000005000 0600000000000927   
0601VDC6N       20170101000985100000005000 0600000000000930   
0601VDC6N       20170101000990100000005000 0600000000000934   
0601VDC6N       20170101000995100000005000 0600000000000939   
0601VDC6N       20170101001000100000005000 0600000000000942   
0601VDC6N       20170101001005100000005000 0600000000000948   
0601VDC6N       20170101001010100000005000 0600000000000951   
