00AR               20131210                                                                                   
0601ARB9Y       20140101001080100000005000 0900003450000319   
0601ARB9Y       20140101001085100000005000 0900003510000323   
0601ARB9Y       20140101001090100000005000 0900003570000327   
0601ARB9Y       20140101001095100000005000 0900003650000333   
0601ARB9Y       20140101001100100000005000 0900003730000338   
0601ARB9Y       20140101001105100000005000 0900003800000343   
0601ARB9Y       20140101001110100000005000 0900003890000350   
0601ARB9Y       20140101001115100000005000 0900003960000354   
0601ARB9Y       20140101001120100000005000 0900004030000359   
0601ARB9Y       20140101001125100000005000 0900004120000365   
0601ARB9Y       20140101001130100000005000 0900004190000370   
0601ARB9Y       20140101001135100000005000 0900004270000375   
0601ARB9Y       20140101001140100000005000 0900004350000381   
0601ARB9Y       20140101001145100000005000 0900004430000386   
0601ARB9Y       20140101001150100000005000 0900004500000390   
0601ARB9Y       20140101001155100000005000 0900004590000397   
0601ARB9Y       20140101001160100000005000 0900004660000401   
0601ARB9Y       20140101001165100000005000 0900004730000405   
0601ARB9Y       20140101001170100000005000 0900004820000411   
0601ARB9Y       20140101001175100000005000 0900004890000415   
0601ARB9Y       20140101001180100000005000 0900004970000420   
0601ARB9Y       20140101001185100000005000 0900005050000425   
0601ARB9Y       20140101001190100000005000 0900005130000430   
0601ARB9Y       20140101001195100000005000 0900005200000434   
0601ARB9Y       20140101001200100000005000 0900005290000440   
0601ARB9Y       20140101001205100000005000 0900005360000444   
0601ARB9Y       20140101001210100000005000 0900005430000448   
0601ARB9Y       20140101001215100000005000 0900005520000453   
0601ARB9Y       20140101001220100000005000 0900005590000457   
0601ARB9Y       20140101001225100000005000 0900005660000461   
0601ARB9Y       20140101001230100000005000 0900005750000467   
0601ARB9Y       20140101001235100000005000 0900005830000471   
0601ARB9Y       20140101001240100000005000 0900005910000476   
0601ARB9Y       20140101001245100000005000 0900006010000482   
0601ARB9Y       20140101001250100000005000 0900006090000486   
0601ARB9Y       20140101001255100000005000 0900006180000491   
0601ARB9Y       20140101001260100000005000 0900006280000497   
0601ARB9Y       20140101001265100000005000 0900006360000502   
0601ARB9Y       20140101001270100000005000 0900006440000506   
0601ARB9Y       20140101001275100000005000 0900006540000512   
0601ARB9Y       20140101001280100000005000 0900006630000517   
0601ARB9Y       20140101001285100000005000 0900006710000521   
0601ARB9Y       20140101001290100000005000 0900006810000527   
0601ARB9Y       20140101001295100000005000 0900006890000531   
0601ARB9Y       20140101001300100000005000 0900006970000535   
0601ARB9Y       20140101001305100000005000 0900007070000541   
0601ARB9Y       20140101001310100000005000 0900007160000546   
0601ARB9Y       20140101001315100000005000 0900007240000550   
0601ARB9Y       20140101001320100000005000 0900007340000555   
0601ARB9Y       20140101001325100000005000 0900007420000559   
0601ARB9Y       20140101001330100000005000 0900007500000563   
0601ARB9Y       20140101001335100000005000 0900007600000568   
0601ARB9Y       20140101001340100000005000 0900007680000572   
0601ARB9Y       20140101001345100000005000 0900007770000577   
0601ARB9Y       20140101001350100000005000 0900007870000582   
0601ARB9Y       20140101001355100000005000 0900007950000586   
0601ARB9Y       20140101001360100000005000 0900008030000589   
0601ARB9Y       20140101001365100000005000 0900008130000595   
0601ARB9Y       20140101001370100000005000 0900008220000599   
0601ARB9Y       20140101001375100000005000 0900008300000603   
0601ARB9Y       20140101001380100000005000 0900008400000608   
0601ARB9Y       20140101001385100000005000 0900008480000611   
0601ARB9Y       20140101001390100000005000 0900008560000615   
0601ARB9Y       20140101001395100000005000 0900008660000620   
0601ARB9Y       20140101001400100000005000 0900008750000624   
0601ARB9Y       20140101001405100000005000 0900008830000627   
0601ARB9Y       20140101001410100000005000 0900008930000632   
0601ARB9Y       20140101001415100000005000 0900009010000636   
0601ARB9Y       20140101001420100000005000 0900009090000639   
0601ARB9Y       20140101001425100000005000 0900009200000644   
0601ARB9Y       20140101001430100000005000 0900009290000649   
0601ARB9Y       20140101001435100000005000 0900009380000653   
0601ARB9Y       20140101001440100000005000 0900009480000657   
0601ARB9Y       20140101001445100000005000 0900009580000662   
0601ARB9Y       20140101001450100000005000 0900009660000665   
0601ARB9Y       20140101001455100000005000 0900009770000670   
0601ARB9Y       20140101001460100000005000 0900009860000674   
0601ARB9Y       20140101001465100000005000 0900009950000678   
0601ARB9Y       20140101001470100000005000 0900010060000683   
0601ARB9Y       20140101001475100000005000 0900010150000687   
0601ARB9Y       20140101001480100000005000 0900010240000691   
0601ARB9Y       20140101001485100000005000 0900010340000695   
0601ARB9Y       20140101001490100000010000 0900000000000698   
0601ARB9Y       20140101001500100000500000 0900000000000869   
0601ARB9Y       20140101002000100000500000 0900000000001280   
0601ARB9Y       20140101002500100007499900 0900000000001464   
0601ARC0N       20140101000000100000115000 0000000000000027   
0601ARC0N       20140101000115100000005000 0000000030000026   
0601ARC0N       20140101000120100000005000 0000000030000024   
0601ARC0N       20140101000125100000005000 0000000030000024   
0601ARC0N       20140101000130100000005000 0000000030000023   
0601ARC0N       20140101000135100000005000 0000000030000022   
0601ARC0N       20140101000140100000005000 0000000030000021   
0601ARC0N       20140101000145100000005000 0000000030000020   
0601ARC0N       20140101000150100000005000 0000000030000020   
0601ARC0N       20140101000155100000005000 0000000030000019   
0601ARC0N       20140101000160100000005000 0000000030000018   
0601ARC0N       20140101000165100000005000 0000000030000018   
0601ARC0N       20140101000170100000005000 0000000060000035   
0601ARC0N       20140101000175100000005000 0000000080000045   
0601ARC0N       20140101000180100000005000 0000000110000060   
0601ARC0N       20140101000185100000005000 0000000150000080   
0601ARC0N       20140101000190100000005000 0000000190000099   
0601ARC0N       20140101000195100000005000 0000000230000116   
0601ARC0N       20140101000200100000005000 0000000280000138   
0601ARC0N       20140101000205100000005000 0000000320000154   
0601ARC0N       20140101000210100000005000 0000000370000174   
0601ARC0N       20140101000215100000005000 0000000420000193   
0601ARC0N       20140101000220100000005000 0000000470000211   
0601ARC0N       20140101000225100000005000 0000000520000229   
0601ARC0N       20140101000230100000005000 0000000580000249   
0601ARC0N       20140101000235100000005000 0000000630000265   
0601ARC0N       20140101000240100000005000 0000000680000280   
0601ARC0N       20140101000245100000005000 0000000730000295   
0601ARC0N       20140101000250100000005000 0000000780000309   
0601ARC0N       20140101000255100000005000 0000000840000326   
0601ARC0N       20140101000260100000005000 0000000890000339   
0601ARC0N       20140101000265100000005000 0000000950000355   
0601ARC0N       20140101000270100000005000 0000001010000371   
0601ARC0N       20140101000275100000005000 0000001070000386   
0601ARC0N       20140101000280100000005000 0000001130000400   
0601ARC0N       20140101000285100000005000 0000001190000414   
0601ARC0N       20140101000290100000005000 0000001250000427   
0601ARC0N       20140101000295100000005000 0000001310000440   
0601ARC0N       20140101000300100000005000 0000001360000450   
0601ARC0N       20140101000305100000005000 0000001420000462   
0601ARC0N       20140101000310100000005000 0000001480000474   
0601ARC0N       20140101000315100000005000 0000001530000482   
0601ARC0N       20140101000320100000005000 0000001590000493   
0601ARC0N       20140101000325100000005000 0000001650000504   
0601ARC0N       20140101000330100000005000 0000001710000514   
0601ARC0N       20140101000335100000005000 0000001780000527   
0601ARC0N       20140101000340100000005000 0000001860000543   
0601ARC0N       20140101000345100000005000 0000001930000555   
0601ARC0N       20140101000350100000005000 0000002000000567   
0601ARC0N       20140101000355100000005000 0000002070000579   
0601ARC0N       20140101000360100000005000 0000002140000590   
0601ARC0N       20140101000365100000005000 0000002210000601   
0601ARC0N       20140101000370100000005000 0000002280000612   
0601ARC0N       20140101000375100000005000 0000002350000623   
0601ARC0N       20140101000380100000005000 0000002430000635   
0601ARC0N       20140101000385100000005000 0000002500000645   
0601ARC0N       20140101000390100000005000 0000002570000655   
0601ARC0N       20140101000395100000005000 0000002650000667   
0601ARC0N       20140101000400100000005000 0000002720000676   
0601ARC0N       20140101000405100000005000 0000002800000687   
0601ARC0N       20140101000410100000005000 0000002880000698   
0601ARC0N       20140101000415100000005000 0000002960000709   
0601ARC0N       20140101000420100000005000 0000003040000720   
0601ARC0N       20140101000425100000005000 0000003130000732   
0601ARC0N       20140101000430100000005000 0000003220000745   
0601ARC0N       20140101000435100000005000 0000003310000757   
0601ARC0N       20140101000440100000005000 0000003400000768   
0601ARC0N       20140101000445100000005000 0000003490000780   
0601ARC0N       20140101000450100000005000 0000003580000791   
0601ARC0N       20140101000455100000005000 0000003670000802   
0601ARC0N       20140101000460100000005000 0000003760000813   
0601ARC0N       20140101000465100000005000 0000003850000824   
0601ARC0N       20140101000470100000005000 0000003940000834   
0601ARC0N       20140101000475100000005000 0000004020000842   
0601ARC0N       20140101000480100000005000 0000004110000852   
0601ARC0N       20140101000485100000005000 0000004200000862   
0601ARC0N       20140101000490100000005000 0000004290000871   
0601ARC0N       20140101000495100000005000 0000004380000880   
0601ARC0N       20140101000500100000005000 0000004470000890   
0601ARC0N       20140101000505100000005000 0000004560000899   
0601ARC0N       20140101000510100000005000 0000004660000909   
0601ARC0N       20140101000515100000005000 0000004760000920   
0601ARC0N       20140101000520100000005000 0000004860000930   
0601ARC0N       20140101000525100000005000 0000004960000940   
0601ARC0N       20140101000530100000005000 0000005050000948   
0601ARC0N       20140101000535100000005000 0000005150000958   
0601ARC0N       20140101000540100000005000 0000005260000970   
0601ARC0N       20140101000545100000005000 0000005340000975   
0601ARC0N       20140101000550100000005000 0000005420000981   
0601ARC0N       20140101000555100000005000 0000005500000987   
0601ARC0N       20140101000560100000005000 0000005580000992   
0601ARC0N       20140101000565100000005000 0000005670000999   
0601ARC0N       20140101000570100000005000 0000005750001004   
0601ARC0N       20140101000575100000005000 0000005840001011   
0601ARC0N       20140101000580100000005000 0000005920001016   
0601ARC0N       20140101000585100000005000 0000006010001023   
0601ARC0N       20140101000590100000005000 0000006090001028   
0601ARC0N       20140101000595100000005000 0000006170001033   
0601ARC0N       20140101000600100000005000 0000006250001037   
0601ARC0N       20140101000605100000005000 0000006340001044   
